"","statistics","layersdepths","ID","lat","long","ph","om","clay","sand","silt","bd","hb","n","ksat","theta_r","theta_s","lambda","alpha"
"6456","mean","30_60",74452392,47.12421263,-116.60938472,6.0014533996582,0.810366811060556,10.4102439880371,21.5430526733398,67.9011840820312,1.19902348518372,2.43320818307215,1.36732935905457,1.77330451648622,0.0441403537988663,0.547538340091705,0.338843107223511,0.411541879136887
"6457","mean","30_60",74452550,47.12415099,-116.60945287,6.00942611694336,0.790710630924028,10.3778104782104,21.8199615478516,68.2194519042969,1.16816580295563,2.36755557295796,1.3678572177887,1.82230276620574,0.0431656949222088,0.55918276309967,0.339184880256653,0.421413239484462
"6458","mean","30_60",74491137,47.12401164,-116.60965673,6.00942611694336,0.790710630924028,10.3778104782104,21.8199615478516,68.2194519042969,1.16816580295563,2.36755557295796,1.3678572177887,1.82230276620574,0.0431656949222088,0.55918276309967,0.339184880256653,0.421413239484462
"6459","mean","30_60",74491170,47.12403789,-116.60962786,6.00942611694336,0.790710630924028,10.3778104782104,21.8199615478516,68.2194519042969,1.16816580295563,2.36755557295796,1.3678572177887,1.82230276620574,0.0431656949222088,0.55918276309967,0.339184880256653,0.421413239484462
"6460","mean","30_60",74491214,47.1240182021,-116.6097852588,5.93707704544067,0.976158983400683,10.1007833480835,27.1062698364258,64.0102462768555,1.04431354999542,1.70452596980633,1.38218808174133,2.96201247347771,0.041210163384676,0.605919420719147,0.344072282314301,0.586248573743023
"6461","mean","30_60",74491261,47.1240022333,-116.6097912937,5.93707704544067,0.976158983400683,10.1007833480835,27.1062698364258,64.0102462768555,1.04431354999542,1.70452596980633,1.38218808174133,2.96201247347771,0.041210163384676,0.605919420719147,0.344072282314301,0.586248573743023
"6462","mean","30_60",74783046,47.01057731,-116.67737639,6.3623309135437,1.0006629145638,14.83984375,16.3727989196777,66.7434005737305,0.933785378932953,1.25244646793058,1.38138401508331,2.98218943171621,0.0393984392285347,0.64762818813324,0.347139298915863,0.796043111644308
"6463","mean","30_60",74791479,47.01028628,-116.67643465,6.3068323135376,1.05853872160814,15.43359375,15.6726837158203,66.6094818115234,0.947287797927856,1.3531972205996,1.37210035324097,2.88287600084948,0.0403157882392406,0.64253294467926,0.342321932315826,0.746105072413666
"6464","mean","30_60",74791553,47.01138595,-116.6748866,6.09091234207153,1.00318376633446,14.8492679595947,15.981951713562,63.9125137329102,0.927541375160217,1.31182497951142,1.37296342849731,2.99985945835597,0.0394541919231415,0.649984359741211,0.343562513589859,0.769504104672767
"6465","mean","30_60",74791625,47.01147865,-116.67545603,6.10833787918091,1.170845289302,13.6023387908936,18.8812313079834,64.8663024902344,1.02555119991302,1.44714037091935,1.38572120666504,2.93924985865607,0.039102241396904,0.612999558448792,0.35063236951828,0.687179691411902
"6466","mean","30_60",74791681,47.01215263,-116.67482198,6.29374599456787,1.0524294271375,13.8502435684204,16.713098526001,63.7548980712891,0.875131726264954,1.24624484996632,1.38118886947632,2.98481577288413,0.0381091609597206,0.669761657714844,0.347165703773499,0.81149865224149
"6467","mean","30_60",74791735,47.01326753,-116.67323197,6.03105592727661,1.11236875713388,10.8885097503662,20.2397651672363,57.7864151000977,0.950861871242523,1.44351844641476,1.39182543754578,2.93814032391401,0.0375711508095264,0.641184210777283,0.350271284580231,0.694818464319731
"6468","mean","30_60",74791794,47.01332833,-116.67269418,6.10633516311646,1.00856162454444,12.9195127487183,18.3984375,60.2595291137695,0.923847615718842,1.39598305213591,1.37753415107727,2.98373469662727,0.0387517064809799,0.651378273963928,0.345033407211304,0.713892480854421
"6469","mean","30_60",74791886,47.013493,-116.672216,6.20638704299927,1.11264705579171,12.2526884078979,18.0915775299072,60.1086120605469,0.847636699676514,1.15799656125539,1.39501953125,3.04705136149573,0.037108950316906,0.680137097835541,0.353329718112946,0.860606625852449
"6470","mean","30_60",75331496,47.12512815,-116.6127457,5.98555088043213,0.85856017307873,10.3413314819336,21.9716243743896,66.8238754272461,1.15328443050385,2.28363031406368,1.37091493606567,2.04062523390179,0.0429512672126293,0.564798295497894,0.33919569849968,0.435364739122825
"6471","mean","30_60",75876301,47.12470234,-116.61254897,5.84561681747437,1.31013017798341,10.1226787567139,25.8205890655518,57.97265625,1.05218529701233,1.76583881364979,1.38128650188446,4.0893763690315,0.0413639023900032,0.60294896364212,0.343935132026672,0.575671312003514
"6472","mean","30_60",78538515,47.13475368,-116.63154169,5.98950386047363,0.677787840357497,9.9501953125,31.5333976745605,70.166015625,0.975499033927917,1.46568993106473,1.39113414287567,2.31701847790063,0.0390389114618301,0.631887137889862,0.35322168469429,0.696994862483165
"6473","mean","30_60",117522586,47.1245709497,-116.6174342483,6.00942611694336,0.790710630924028,10.3778104782104,21.8199615478516,68.2194519042969,1.16816580295563,2.36755557295796,1.3678572177887,1.82230276620574,0.0431656949222088,0.55918276309967,0.339184880256653,0.421413239484462
"6474","mean","30_60",117522943,47.12405034,-116.61229998,5.9893274307251,0.843920185984706,10.1989250183105,23.435546875,66.765625,1.08543419837952,1.91211307736586,1.37578117847443,2.32471822485629,0.0418985337018967,0.590402185916901,0.341265857219696,0.513161931092932
"6475","mean","60_100",12969530,47.002998477,-116.677039665,5.86614036560059,0.239767231819964,22.3162269592285,20.2988204956055,50.9182167053223,1.29919767379761,2.10085164123931,1.32724618911743,1.69049464192611,0.0508367568254471,0.509736776351929,0.301882356405258,0.487361870173369
"6476","mean","60_100",74414285,47.1239821581,-116.6092360765,5.54086780548096,0.196702990965693,17.3224391937256,16.9095802307129,64.5360946655273,1.574502825737,3.30100362928961,1.32976245880127,0.484185162059935,0.0581996068358421,0.40584796667099,0.302843451499939,0.296005734788069
"6477","mean","60_100",74414352,47.12408551,-116.60920204,5.54086780548096,0.196702990965693,17.3224391937256,16.9095802307129,64.5360946655273,1.574502825737,3.30100362928961,1.32976245880127,0.484185162059935,0.0581996068358421,0.40584796667099,0.302843451499939,0.296005734788069
"6478","mean","60_100",74452160,47.12418186,-116.60946031,5.54726505279541,0.198681483426613,17.71875,16.333984375,65.1975631713867,1.60984408855438,3.82972362359028,1.32724046707153,0.490488833487263,0.0600058995187283,0.392511695623398,0.301971107721329,0.254568063467097
"6479","mean","60_100",74452280,47.12420239,-116.60931331,5.54726505279541,0.198681483426613,17.71875,16.333984375,65.1975631713867,1.60984408855438,3.82972362359028,1.32724046707153,0.490488833487263,0.0600058995187283,0.392511695623398,0.301971107721329,0.254568063467097
"6480","mean","60_100",74452392,47.12421263,-116.60938472,5.54726505279541,0.198681483426613,17.71875,16.333984375,65.1975631713867,1.60984408855438,3.82972362359028,1.32724046707153,0.490488833487263,0.0600058995187283,0.392511695623398,0.301971107721329,0.254568063467097
"6481","mean","60_100",74452550,47.12415099,-116.60945287,5.54086780548096,0.196702990965693,17.3224391937256,16.9095802307129,64.5360946655273,1.574502825737,3.30100362928961,1.32976245880127,0.484185162059935,0.0581996068358421,0.40584796667099,0.302843451499939,0.296005734788069
"6482","mean","60_100",74491137,47.12401164,-116.60965673,5.54086780548096,0.196702990965693,17.3224391937256,16.9095802307129,64.5360946655273,1.574502825737,3.30100362928961,1.32976245880127,0.484185162059935,0.0581996068358421,0.40584796667099,0.302843451499939,0.296005734788069
"6483","mean","60_100",74491170,47.12403789,-116.60962786,5.54086780548096,0.196702990965693,17.3224391937256,16.9095802307129,64.5360946655273,1.574502825737,3.30100362928961,1.32976245880127,0.484185162059935,0.0581996068358421,0.40584796667099,0.302843451499939,0.296005734788069
"6484","mean","60_100",74491214,47.1240182021,-116.6097852588,5.48228454589844,0.206500855841315,15.4093561172485,22.662425994873,52.9594345092773,1.36209762096405,2.09228353196911,1.36213374137878,0.773335321336944,0.0504097566008568,0.486000955104828,0.321892768144608,0.482202619863079
"6485","mean","60_100",74491261,47.1240022333,-116.6097912937,5.48228454589844,0.206500855841315,15.4093561172485,22.662425994873,52.9594345092773,1.36209762096405,2.09228353196911,1.36213374137878,0.773335321336944,0.0504097566008568,0.486000955104828,0.321892768144608,0.482202619863079
"6486","mean","60_100",74783046,47.01057731,-116.67737639,5.85204315185547,0.212232131010118,25.4375610351562,12.4608993530273,54.0894432067871,1.27828121185303,2.47166617515408,1.29738771915436,1.39194579664984,0.0579182095825672,0.517629742622375,0.289365112781525,0.401855694619088
"6487","mean","60_100",74791479,47.01028628,-116.67643465,5.80101203918457,0.1420923590219,25.791015625,9.70527839660645,55.9076232910156,1.27582597732544,2.66555066822712,1.28598630428314,1.25832268460172,0.0606056526303291,0.518556237220764,0.280915856361389,0.374330625649362
"6488","mean","60_100",74791553,47.01138595,-116.6748866,5.67720699310303,0.125515862869754,25.4452590942383,10.2265625,49.4833984375,1.25555777549744,2.54581654764197,1.28728067874908,1.41844303055588,0.0601619556546211,0.526204705238342,0.281796455383301,0.392489589318828
"6489","mean","60_100",74791625,47.01147865,-116.67545603,5.66022682189941,0.280247478469835,23.2999992370605,15.8923683166504,54.0834121704102,1.3713047504425,2.60444033665887,1.311448097229,1.28016482411638,0.0564921870827675,0.482526540756226,0.297208487987518,0.392797129524137
"6490","mean","60_100",74791681,47.01215263,-116.67482198,5.82558536529541,0.221254698404629,24.1494140625,10.501953125,51.8581237792969,1.21977567672729,2.51125928391349,1.2953292131424,1.64405418492344,0.058791421353817,0.53970730304718,0.287497073411942,0.40667486095333
"6491","mean","60_100",74791735,47.01326753,-116.67323197,5.62509775161743,0.26613215232514,19.6976509094238,14.2490234375,47.984375,1.27526938915253,2.35624667459063,1.32233881950378,2.09965166256819,0.0544448792934418,0.518766283988953,0.304284155368805,0.420059320542731
"6492","mean","60_100",74791794,47.01332833,-116.67269418,5.70721483230591,0.204012845883233,22.3983383178711,12.9540119171143,47.0620727539062,1.24802350997925,2.49382630941487,1.30195951461792,1.76567662693159,0.0579414665699005,0.529047727584839,0.290570378303528,0.401964690917874
"6493","mean","60_100",74791886,47.013493,-116.672216,5.77435541152954,0.228175105999839,22.2732162475586,11.6037178039551,45.8290863037109,1.19306182861328,2.19477444332339,1.31513667106628,1.79217353657212,0.0555585920810699,0.549787998199463,0.297815799713135,0.457334949806534
"6494","mean","60_100",75331496,47.12512815,-116.6127457,5.52851819992065,0.201422823396825,17.1650390625,17.2790813446045,61.9843444824219,1.54739987850189,3.12723372683686,1.33489692211151,0.565266637233579,0.0573743917047977,0.416075587272644,0.305822283029556,0.313688146368382
"6495","mean","60_100",75876301,47.12470234,-116.61254897,5.4635009765625,0.212854540681152,15.5468282699585,22.2367897033691,44.8801155090332,1.3748437166214,2.15394114993442,1.36004900932312,1.14248344008801,0.0508007816970348,0.481191098690033,0.320544004440308,0.468364171465045
"6496","mean","60_100",78538515,47.13475368,-116.63154169,5.49184894561768,0.160649350113191,14.210654258728,27.2850856781006,58.4208221435547,1.23803901672363,1.53793259806479,1.37628293037415,0.571514441266625,0.0457000955939293,0.532815515995026,0.33462780714035,0.61451475722528
"6497","mean","60_100",117522586,47.1245709497,-116.6174342483,5.54086780548096,0.196702990965693,17.3224391937256,16.9095802307129,64.5360946655273,1.574502825737,3.30100362928961,1.32976245880127,0.484185162059935,0.0581996068358421,0.40584796667099,0.302843451499939,0.296005734788069
"6498","mean","60_100",117522943,47.12405034,-116.61229998,5.51745653152466,0.198160721258362,16.0341796875,19.6730194091797,58.9819488525391,1.43066275119781,2.48304183471421,1.35364484786987,0.596942896913564,0.0526692643761635,0.460127294063568,0.317026942968369,0.397928893495735
"6499","mean","100_200",12969530,47.002998477,-116.677039665,5.74491500854492,0.162540272767458,26.0190620422363,28.4843444824219,36.7099609375,1.33230245113373,2.22429327621129,1.32614517211914,2.24597277766434,0.062888890504837,0.497244387865067,0.306792855262756,0.46206797824413
"6500","mean","100_200",74414285,47.1239821581,-116.6092360765,5.21415233612061,0.168972204608212,23.1839027404785,14.8440551757812,59.9535675048828,1.64904296398163,3.84260585527538,1.29018032550812,0.291125118325699,0.0696367174386978,0.377719670534134,0.282733380794525,0.263830045937512
"6501","mean","100_200",74414352,47.12408551,-116.60920204,5.21415233612061,0.168972204608212,23.1839027404785,14.8440551757812,59.9535675048828,1.64904296398163,3.84260585527538,1.29018032550812,0.291125118325699,0.0696367174386978,0.377719670534134,0.282733380794525,0.263830045937512
"6502","mean","100_200",74452160,47.12418186,-116.60946031,5.21693754196167,0.172522471918167,23.6955032348633,14.119140625,60.8031158447266,1.65314757823944,3.98004704473761,1.28740239143372,0.268290735275293,0.0719278082251549,0.376170754432678,0.280101358890533,0.24557008568792
"6503","mean","100_200",74452280,47.12420239,-116.60931331,5.21693754196167,0.172522471918167,23.6955032348633,14.119140625,60.8031158447266,1.65314757823944,3.98004704473761,1.28740239143372,0.268290735275293,0.0719278082251549,0.376170754432678,0.280101358890533,0.24557008568792
"6504","mean","100_200",74452392,47.12421263,-116.60938472,5.21693754196167,0.172522471918167,23.6955032348633,14.119140625,60.8031158447266,1.65314757823944,3.98004704473761,1.28740239143372,0.268290735275293,0.0719278082251549,0.376170754432678,0.280101358890533,0.24557008568792
"6505","mean","100_200",74452550,47.12415099,-116.60945287,5.21415233612061,0.168972204608212,23.1839027404785,14.8440551757812,59.9535675048828,1.64904296398163,3.84260585527538,1.29018032550812,0.291125118325699,0.0696367174386978,0.377719670534134,0.282733380794525,0.263830045937512
"6506","mean","100_200",74491137,47.12401164,-116.60965673,5.21415233612061,0.168972204608212,23.1839027404785,14.8440551757812,59.9535675048828,1.64904296398163,3.84260585527538,1.29018032550812,0.291125118325699,0.0696367174386978,0.377719670534134,0.282733380794525,0.263830045937512
"6507","mean","100_200",74491170,47.12403789,-116.60962786,5.21415233612061,0.168972204608212,23.1839027404785,14.8440551757812,59.9535675048828,1.64904296398163,3.84260585527538,1.29018032550812,0.291125118325699,0.0696367174386978,0.377719670534134,0.282733380794525,0.263830045937512
"6508","mean","100_200",74491214,47.1240182021,-116.6097852588,5.28581237792969,0.138933871976568,20.3787879943848,24.0078277587891,49.1169548034668,1.61177551746368,2.87162507574594,1.33574223518372,0.685624460202821,0.0589453093707561,0.391782820224762,0.304291218519211,0.341219059476797
"6509","mean","100_200",74491261,47.1240022333,-116.6097912937,5.28581237792969,0.138933871976568,20.3787879943848,24.0078277587891,49.1169548034668,1.61177551746368,2.87162507574594,1.33574223518372,0.685624460202821,0.0589453093707561,0.391782820224762,0.304291218519211,0.341219059476797
"6510","mean","100_200",74783046,47.01057731,-116.67737639,5.7418360710144,0.159627369522838,29.2130260467529,21.6449546813965,36.9256362915039,1.30984342098236,2.68009290584304,1.2978515625,1.90523230395932,0.0706920772790909,0.505719482898712,0.282008767127991,0.375756883538926
"6511","mean","100_200",74791479,47.01028628,-116.67643465,5.67032718658447,0.170231155565808,31.5401554107666,15.7093925476074,38.6070709228516,1.30913805961609,3.05061748674621,1.27396142482758,1.51018716890075,0.0769016593694687,0.505985617637634,0.273214995861053,0.324784555019468
"6512","mean","100_200",74791553,47.01138595,-116.6748866,5.48634052276611,0.147230900909936,32.2732162475586,15.809268951416,34.5701751708984,1.30575037002563,3.06332195575133,1.27207398414612,1.68915466858351,0.0785190239548683,0.507264018058777,0.271796703338623,0.324015167531828
"6513","mean","100_200",74791625,47.01147865,-116.67545603,5.53588247299194,0.171790844374333,25.7735290527344,23.6845703125,38.9224395751953,1.37429690361023,2.51548419521509,1.32041025161743,1.95103028327929,0.0639004856348038,0.481397420167923,0.296317994594574,0.412083558500857
"6514","mean","100_200",74791681,47.01215263,-116.67482198,5.69778156280518,0.158339993719937,30.221134185791,16.2035217285156,35.9692077636719,1.30999994277954,3.12938237834158,1.27628302574158,2.06182942928174,0.0761210918426514,0.50566041469574,0.274736106395721,0.319824910478901
"6515","mean","100_200",74791735,47.01326753,-116.67323197,5.50882291793823,0.140548107669459,25.470703125,16.3604888916016,38.0180816650391,1.39344084262848,3.47918196779788,1.28348350524902,2.84684813127071,0.0704839006066322,0.474173247814178,0.281944870948792,0.290170753132316
"6516","mean","100_200",74791794,47.01332833,-116.67269418,5.52546262741089,0.140758018204138,28.4823703765869,17.2222213745117,35.4500961303711,1.34380865097046,3.25496974792968,1.2778902053833,2.23391209059488,0.0756621360778809,0.492902398109436,0.277607858181,0.305916635422755
"6517","mean","100_200",74791886,47.013493,-116.672216,5.61952590942383,0.144132202928279,28.1911029815674,16.4775161743164,33.0043983459473,1.32612895965576,3.15420072371905,1.28044438362122,2.78822080032737,0.0733801126480103,0.499573975801468,0.277774155139923,0.319385260419994
"6518","mean","100_200",75331496,47.12512815,-116.6127457,5.22978496551514,0.165292018804448,22.9493179321289,15.357421875,57.7978515625,1.64569473266602,3.77265820200951,1.29652440547943,0.344009353447169,0.0688320249319077,0.37898313999176,0.283789485692978,0.268719827583625
"6519","mean","100_200",75876301,47.12470234,-116.61254897,5.32736968994141,0.129930823670616,20.568359375,23.2705879211426,43.3463821411133,1.61390995979309,2.9011136109296,1.33384799957275,1.05753115201455,0.0594506338238716,0.39097735285759,0.302808225154877,0.336364834947501
"6520","mean","100_200",78538515,47.13475368,-116.63154169,5.24111461639404,0.104896662072055,18.8278045654297,29.6978454589844,51.7578430175781,1.59209179878235,2.33789540840162,1.36174166202545,0.565642539746681,0.0523906238377094,0.399210631847382,0.320535093545914,0.409785265248372
"6521","mean","100_200",117522586,47.1245709497,-116.6174342483,5.21415233612061,0.168972204608212,23.1839027404785,14.8440551757812,59.9535675048828,1.64904296398163,3.84260585527538,1.29018032550812,0.291125118325699,0.0696367174386978,0.377719670534134,0.282733380794525,0.263830045937512
"6522","mean","100_200",117522943,47.12405034,-116.61229998,5.25162029266357,0.152922408820947,21.3103618621826,19.8502922058105,54.3274841308594,1.62423837184906,3.15242634306912,1.32462120056152,0.460081587308668,0.0618284568190575,0.387079924345016,0.294413149356842,0.317222898595113
"6523","mean","0_5",19006459,45.487538793,-122.5718280809,5.72193765640259,4.92440253969151,11.9887809753418,33.0703125,53.904296875,1.00440001487732,1.57600556746662,1.3857125043869,3.09463906460012,0.0443024337291718,0.620981216430664,0.347666501998901,0.633661436800219
"6524","mean","0_5",50208705,45.47232,-122.653725,5.96659374237061,2.79905678527429,22.1673164367676,13.4931707382202,63.2105255126953,1.27550780773163,4.0040257558586,1.26886630058289,1.12901681862636,0.0722066313028336,0.518676340579987,0.270867884159088,0.250713746830129
"6525","mean","0_5",51849686,45.5162883333,-122.5966416667,5.6614842414856,2.90319834297581,15.6007833480835,27.2138671875,56.0444755554199,1.30225801467896,2.4490849136855,1.3472900390625,1.84875051023577,0.0471506863832474,0.508581876754761,0.316127300262451,0.409444587188211
"6526","mean","0_5",52996969,45.5276366667,-122.73137,4.62817001342773,29.4617019448573,13.0645790100098,29.0258026123047,57.3748779296875,1.19865489006042,1.79239873299407,1.36360192298889,22.0236203974762,0.0504319034516811,0.547677397727966,0.336876481771469,0.556191282754224
"6527","mean","0_5",55095755,45.3880116667,-122.8368616667,5.48684120178223,3.05650143910602,12.2060546875,31.9321937561035,54.2802734375,1.4876366853714,5.150053978001,1.31325685977936,2.5414088433243,0.0689012706279755,0.438627660274506,0.29508513212204,0.196731177285102
"6528","mean","0_5",67931089,45.4870293878,-122.572003305,5.72193765640259,4.92440253969151,11.9887809753418,33.0703125,53.904296875,1.00440001487732,1.57600556746662,1.3857125043869,3.09463906460012,0.0443024337291718,0.620981216430664,0.347666501998901,0.633661436800219
"6529","mean","0_5",68245512,45.7996305556,-122.6816666667,5.21064853668213,2.46593960721996,18.1311149597168,11.5,68.5,1.40966773033142,5.04575915118633,1.28220736980438,2.43191131910139,0.0689223259687424,0.468049973249435,0.278714269399643,0.198024404805569
"6530","mean","0_5",68245540,45.7996305556,-122.6816666667,5.21064853668213,2.46593960721996,18.1311149597168,11.5,68.5,1.40966773033142,5.04575915118633,1.28220736980438,2.43191131910139,0.0689223259687424,0.468049973249435,0.278714269399643,0.198024404805569
"6531","mean","0_5",68982848,45.4782466667,-122.6722033333,4.53248977661133,17.5302409208597,11.5243902206421,54.533203125,36.6681327819824,1.2868390083313,0.983015874049658,1.43045496940613,17.3672697650666,0.0548945292830467,0.514400362968445,0.380726039409637,1.0190513768568
"6532","mean","0_5",70064801,45.47808,-122.6536633333,5.89920568466187,3.14235944920044,22.844388961792,10.4110460281372,62.8326835632324,1.26700866222382,4.11701923667201,1.26386857032776,1.30566616506026,0.0753970742225647,0.521883487701416,0.266905069351196,0.24388855177247
"6533","mean","0_5",70133946,45.4824362791,-122.7157948539,5.52833557128906,5.35563420241981,16.3387088775635,16.9072265625,66.552734375,1.1360547542572,2.66567670063342,1.31386709213257,2.48120142885217,0.0609970614314079,0.571300089359283,0.301314622163773,0.373579303208894
"6534","mean","0_5",70284424,45.8516911744,-122.7428368014,5.9403600692749,2.39403690148848,13.2370481491089,42.5,42.5,1.20658206939697,1.51125537726378,1.40435361862183,2.46050252289902,0.0443749986588955,0.544686019420624,0.361105501651764,0.661825711631154
"6535","mean","0_5",70380081,45.4903102778,-122.7481347222,5.94540166854858,3.9006666726542,13.7099609375,15.1728515625,70.5,1.09025430679321,2.44694860096155,1.3361097574234,2.40472670465795,0.0503476560115814,0.58858323097229,0.318351268768311,0.410927024328215
"6536","mean","0_5",70528957,45.8532296727,-122.742680479,5.43893671035767,2.46438734562606,12.1050825119019,46.453125,40.7258071899414,0.994234144687653,1.01509571033014,1.38991463184357,4.58363346253214,0.0529833808541298,0.624817371368408,0.354210376739502,0.894118581551187
"6537","mean","0_5",70569043,45.8622805453,-122.7444118239,5.9074764251709,3.74264974260222,27.2795143127441,22.4736328125,49.109375,1.16242921352386,2.88570180123893,1.27275395393372,2.38521681757259,0.0878199636936188,0.561347424983978,0.27429473400116,0.344560587116154
"6538","mean","0_5",70573673,45.861050209,-122.7463806898,5.30381631851196,2.48346802229867,11.7214632034302,47.5380477905273,40.2524375915527,0.9363734126091,0.885973513393133,1.388671875,5.37798454397639,0.0583984367549419,0.646651566028595,0.354548811912537,1.02333893474636
"6539","mean","0_5",70820202,45.8489773315,-122.7544119642,5.81216239929199,3.22991457493543,20.4176483154297,21.13503074646,54.4755630493164,1.13847661018372,2.82026878825096,1.30363762378693,2.40914829863221,0.067918449640274,0.570386230945587,0.279630839824677,0.362815868306546
"6540","mean","0_5",70985842,45.4733722222,-122.5517944444,5.64923667907715,4.9538327718536,26.2056522369385,8.31231689453125,55.5342483520508,1.24206650257111,3.82679289561648,1.25937807559967,2.38694868156724,0.076839342713356,0.531295657157898,0.260880470275879,0.261236676029969
"6541","mean","0_5",71720072,45.457253,-122.674974,5.48675155639648,5.24094767063178,17.1330718994141,16.4970703125,66.1770706176758,1.15410566329956,2.87601670961354,1.30572414398193,2.46745796579531,0.0643085986375809,0.564488410949707,0.29417610168457,0.349857406411688
"6542","mean","0_5",71825898,45.5487888889,-122.4908416667,6.19082355499268,2.00291919457195,14.3370723724365,41.8957099914551,41.9478034973145,1.25398826599121,2.34258327128555,1.36401510238647,2.44616053279449,0.0542033240199089,0.526796877384186,0.332476556301117,0.418752048387433
"6543","mean","0_5",71979089,45.336908,-122.69333,5.5808219909668,3.95919993611986,23.5811328887939,14.1898241043091,59.7156066894531,1.29749274253845,2.56012417667636,1.2959144115448,0.984829743262237,0.0665452778339386,0.510380148887634,0.285602957010269,0.387299448507967
"6544","mean","0_5",72022600,45.447609,-122.689683,5.59733581542969,5.552796063563,15.0542516708374,17.5927734375,67.1735076904297,1.10585939884186,2.2896721833583,1.3281158208847,2.50450105004435,0.0569179691374302,0.582694590091705,0.311736851930618,0.441014803787581
"6545","mean","0_5",72065430,45.3711388889,-122.6151611111,5.44641065597534,3.35976263714606,17.357837677002,21.076171875,59.8164520263672,1.37588465213776,3.87692169268382,1.30412602424622,1.84509734839294,0.0583710968494415,0.480798244476318,0.294587731361389,0.270068004782606
"6546","mean","0_5",72065878,45.3716305556,-122.6156833333,5.48777914047241,3.46339451681816,15.5831708908081,22.0980491638184,60.443416595459,1.39521896839142,4.52895547596012,1.30419111251831,2.09413779486458,0.0606173351407051,0.47350224852562,0.294053167104721,0.236951183721843
"6547","mean","0_5",72072083,45.3722361111,-122.6171166667,5.74951887130737,2.85872164672566,15.0058479309082,29.1543312072754,54.1123046875,1.34114384651184,3.52015202646629,1.32173752784729,2.31370253691076,0.0583583265542984,0.493908047676086,0.304212212562561,0.282226288862026
"6548","mean","0_5",72216210,45.835125,-122.7500916667,5.21064853668213,2.46593960721996,18.1311149597168,11.5,68.5,1.40966773033142,5.04575915118633,1.28220736980438,2.43191131910139,0.0689223259687424,0.468049973249435,0.278714269399643,0.198024404805569
"6549","mean","0_5",72231921,45.460528,-122.738275,5.47946071624756,5.22232812732769,17.26953125,16.423828125,66.111328125,1.1570508480072,2.91223185388091,1.30426442623138,2.46479443214921,0.0648471266031265,0.563377022743225,0.293368279933929,0.34589582277289
"6550","mean","0_5",72288005,45.5510289722,-122.6162419722,5.52097368240356,2.12846448786395,11.710165977478,43.2600021362305,44.48828125,1.28544473648071,2.34864846765276,1.37869501113892,2.79088851130946,0.0472292676568031,0.514926493167877,0.339759290218353,0.429814548672988
"6551","mean","0_5",72407726,45.4585916667,-122.7203472222,5.5302267074585,4.89178376432885,15.7595500946045,20.3048782348633,63.5009765625,1.14183604717255,2.5795111462393,1.31920731067657,2.478085816964,0.0589248761534691,0.569118499755859,0.305033713579178,0.395410251727637
"6552","mean","0_5",72428716,45.4576027778,-122.7227305556,5.56179285049438,5.45013973990405,15.7373046875,17.23828125,66.8509292602539,1.12141752243042,2.51646485951865,1.32068681716919,2.49219013702407,0.0596634037792683,0.576823592185974,0.306556582450867,0.406026763471455
"6553","mean","0_5",72544980,45.4732509284,-122.424381897,5.61692190170288,5.61078254834787,14.6804876327515,17.794921875,67.357421875,1.09707725048065,2.20705861033247,1.33389377593994,2.51204832816477,0.0544479042291641,0.586008548736572,0.314403235912323,0.449563849055924
"6554","mean","0_5",72728549,45.4814840055,-122.4600563462,5.64923667907715,4.9538327718536,26.2056522369385,8.31231689453125,55.5342483520508,1.24206650257111,3.82679289561648,1.25937807559967,2.38694868156724,0.076839342713356,0.531295657157898,0.260880470275879,0.261236676029969
"6555","mean","0_5",72729701,45.4785892837,-122.4576019507,5.64923667907715,4.9538327718536,26.2056522369385,8.31231689453125,55.5342483520508,1.24206650257111,3.82679289561648,1.25937807559967,2.38694868156724,0.076839342713356,0.531295657157898,0.260880470275879,0.261236676029969
"6556","mean","0_5",72758141,45.5212916667,-122.6245944444,5.5858941078186,2.49994047747059,8.751953125,45.763671875,45.03515625,1.36287117004395,2.60579844853035,1.38769555091858,2.76014625450184,0.0434074029326439,0.48570904135704,0.356235325336456,0.383038279465581
"6557","mean","0_5",72860248,45.5956055556,-122.7867694444,4.53248977661133,17.5302409208597,11.5243902206421,54.533203125,36.6681327819824,1.2868390083313,0.983015874049658,1.43045496940613,17.3672697650666,0.0548945292830467,0.514400362968445,0.380726039409637,1.0190513768568
"6558","mean","0_5",72905217,45.507138829,-122.6276432512,5.5858941078186,2.49994047747059,8.751953125,45.763671875,45.03515625,1.36287117004395,2.60579844853035,1.38769555091858,2.76014625450184,0.0434074029326439,0.48570904135704,0.356235325336456,0.383038279465581
"6559","mean","0_5",73051714,45.4778379048,-122.4578558673,5.53399610519409,5.37140471830641,16.2556209564209,16.962890625,66.599609375,1.1336133480072,2.64093853814568,1.31503653526306,2.48408297917597,0.0606783963739872,0.572221398353577,0.302209943532944,0.377945704513677
"6560","mean","0_5",73140023,45.5401669303,-122.7231626307,4.63579893112183,14.2497551376162,15.2066278457642,49.6870727539062,36.9025497436523,1.16011762619019,1.21529735866692,1.38737785816193,12.7500329674579,0.0572390221059322,0.562219798564911,0.354605257511139,0.839444855469956
